# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (mm),CG location (mm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (mm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
4.533,94.636,9.188,-9.8,13.847,9.808,35.051,0.005,35.051,0.008,10.359,0.393,28.61,-80.6,9.792,2.86,-0,40.437,0.013,334.036,11,0.001,0,200.838,143.647,1.663,0.046,282524.828,0,0.103,0.735,0.752,0.255,0.36,0.12,0.587,0.957,0,0,0,0,0,0.019,0.002,34.4,9.294,38.972,0.01,2.235,14.385,1002.151,340.016,0.015,0.094
4.549,94.78,9.033,-9.809,13.74,9.817,35.215,0.005,35.215,0.008,10.353,0.376,28.61,-80.6,9.792,2.645,-0,44.259,0.01,334.036,11,0.001,0,201.021,143.647,1.668,0.046,280817.806,0,0.102,0.735,0.749,0.255,0.36,0.12,0.541,0.88,-0,0,0,0,0,0.022,0.002,34.4,9.294,38.302,0.011,2.238,14.384,1002.134,340.016,0.016,0.094
4.566,94.936,8.862,-9.823,13.623,9.83,35.395,0.005,35.395,0.008,10.347,0.355,28.61,-80.6,9.792,2.347,-0,48,0.013,334.036,11,0.001,0,201.276,143.647,1.675,0.045,278948.305,0,0.1,0.735,0.746,0.255,0.36,0.12,0.478,0.773,-0,0,0,0,0,0.027,0.002,34.4,9.294,37.497,0.011,2.239,14.383,1002.116,340.015,0.017,0.095
4.586,95.112,8.665,-9.843,13.49,9.848,35.603,0.005,35.603,0.008,10.34,0.328,28.61,-80.6,9.792,1.941,-0,51.606,0.013,334.036,11,0.001,0,201.628,143.647,1.686,0.045,276823.977,0,0.098,0.735,0.743,0.255,0.36,0.12,0.393,0.63,0,0,0,0,0,0.031,0.002,34.4,9.294,36.495,0.011,2.241,14.382,1002.095,340.014,0.02,0.095
4.612,95.326,8.418,-9.869,13.327,9.873,35.862,0.005,35.862,0.008,10.332,0.298,28.61,-80.6,9.792,1.405,-0,54.939,0.014,334.036,11,0.001,0,202.101,143.647,1.699,0.045,274529.283,0,0.096,0.735,0.739,0.255,0.36,0.12,0.282,0.443,0,0,0,0,0,0.036,0.002,34.4,9.294,35.158,0.011,2.264,14.38,1002.07,340.013,0.025,0.095
4.648,95.625,8.059,-9.907,13.096,9.91,36.236,0.005,36.236,0.008,10.322,0.261,28.61,-80.6,9.792,0.619,-0,57.673,0.012,334.036,11,0.001,0,202.811,143.647,1.72,0.044,271839.583,0,0.093,0.734,0.735,0.255,0.359,0.12,0.123,0.17,0,0,0,0,0,0.041,0.002,34.4,9.294,33.108,0.012,2.331,14.378,1002.035,340.012,0.036,0.095
4.698,96.015,7.562,-9.987,12.786,9.989,36.752,0.005,36.752,0.008,10.311,0.194,28.61,-80.6,9.792,0.975,-0,-56.349,0.015,334.036,11,0.001,0,202.486,143.647,1.71,0.043,264283.474,0,0.088,0.734,0.736,0.255,0.359,0.12,0.194,0.374,0,0,0,0,0,-0.041,0.002,34.4,9.294,30.227,0.013,2.161,14.376,1001.989,340.011,0.05,0.095
4.743,96.346,7.111,-10.025,12.518,10.026,37.217,0.006,37.217,0.009,10.302,0.172,28.61,-80.6,9.792,1.763,0,-51.085,-0.007,334.036,11,0.001,0,201.783,143.647,1.69,0.042,261092.226,0,0.087,0.734,0.74,0.255,0.359,0.12,0.356,0.636,0,0,0,0,0,-0.035,0.002,34.4,9.294,27.795,0.013,2.23,14.374,1001.95,340.009,0.045,0.096
4.771,96.539,6.833,-10.043,12.359,10.044,37.502,0.006,37.502,0.009,10.298,0.162,28.61,-80.6,9.792,2.18,-0,-46.72,-0.002,334.036,11,0.001,0,201.419,143.647,1.679,0.042,258462.624,0,0.085,0.734,0.744,0.255,0.359,0.12,0.443,0.773,-0,0,0,0,0,-0.03,0.002,34.4,9.294,26.44,0.014,2.223,14.372,1001.928,340.009,0.028,0.096
4.794,96.696,6.598,-10.052,12.227,10.054,37.742,0.006,37.742,0.009,10.294,0.156,28.61,-80.6,9.792,2.439,-0,-42.516,-0.004,334.036,11,0.001,0,201.195,143.647,1.673,0.042,256031.12,0,0.084,0.733,0.746,0.255,0.358,0.12,0.497,0.857,-0,0,0,0,0,-0.025,0.002,34.4,9.294,25.397,0.014,2.201,14.371,1001.909,340.008,0.023,0.096
4.815,96.836,6.382,-10.056,12.109,10.057,37.964,0.006,37.964,0.009,10.291,0.152,28.61,-80.6,9.792,2.607,-0,-38.427,-0.004,334.036,11,0.001,0,201.051,143.647,1.669,0.041,253545.269,0,0.083,0.733,0.747,0.255,0.358,0.12,0.533,0.91,0,0,0,0,0,-0.021,0.002,34.4,9.294,24.527,0.014,2.162,14.371,1001.893,340.007,0.022,0.096
4.836,96.965,6.174,-10.054,11.998,10.055,38.176,0.006,38.176,0.009,10.288,0.151,28.61,-80.6,9.792,2.684,-0,-34.399,-0.006,334.036,11,0.001,0,200.986,143.647,1.667,0.041,251083.277,0,0.081,0.733,0.748,0.255,0.358,0.12,0.549,0.932,0,0,0,0,0,-0.017,0.002,34.4,9.294,23.774,0.014,2.118,14.37,1001.878,340.007,0.021,0.096
4.857,97.09,5.968,-10.046,11.891,10.047,38.388,0.006,38.388,0.009,10.285,0.152,28.61,-80.6,9.792,2.661,-0,-30.448,-0.006,334.036,11,0.001,0,201.005,143.647,1.667,0.04,248706.767,0,0.079,0.733,0.747,0.255,0.358,0.12,0.544,0.921,0,0,0,0,0,-0.014,0.002,34.4,9.294,23.108,0.014,2.077,14.369,1001.863,340.006,0.021,0.097
4.878,97.214,5.755,-10.031,11.782,10.033,38.606,0.006,38.606,0.009,10.281,0.154,28.61,-80.6,9.792,2.533,-0,-26.578,-0.007,334.036,11,0.001,0,201.114,143.647,1.671,0.04,246374.645,0,0.078,0.733,0.746,0.255,0.358,0.12,0.517,0.875,0,0,0,0,0,-0.011,0.002,34.4,9.294,22.504,0.014,2.039,14.368,1001.848,340.006,0.021,0.097
4.901,97.343,5.527,-10.011,11.669,10.012,38.84,0.006,38.84,0.009,10.278,0.158,28.61,-80.6,9.792,2.294,-0,-22.797,-0.005,334.036,11,0.001,0,201.32,143.647,1.677,0.04,243923.979,0,0.076,0.733,0.743,0.255,0.358,0.12,0.467,0.79,0,0,0,0,0,-0.008,0.002,34.4,9.294,21.943,0.014,1.998,14.367,1001.833,340.005,0.023,0.097
4.926,97.482,5.27,-9.981,11.546,9.982,39.104,0.006,39.104,0.009,10.274,0.165,28.61,-80.6,9.792,1.888,-0,-19.177,-0.009,334.036,11,0.001,0,201.672,143.647,1.687,0.039,241449.205,0,0.074,0.732,0.74,0.255,0.357,0.12,0.382,0.649,-0,0,0,0,0,-0.006,0.002,34.4,9.294,21.406,0.014,1.967,14.366,1001.817,340.005,0.026,0.097
4.958,97.645,4.952,-9.937,11.4,9.939,39.432,0.006,39.432,0.009,10.268,0.177,28.61,-80.6,9.792,1.222,0,-15.88,-0.011,334.036,11,0.001,0,202.263,143.647,1.704,0.039,238769.699,0,0.072,0.732,0.735,0.255,0.357,0.12,0.244,0.421,-0,0,0,0,0,-0.004,0.002,34.4,9.294,20.851,0.014,1.945,14.365,1001.798,340.004,0.032,0.097
5.006,97.871,4.477,-9.864,11.194,9.866,39.924,0.006,39.924,0.009,10.259,0.198,28.61,-80.6,9.792,0.034,-0,14.115,-0.128,334.036,11,0.001,0,203.35,143.647,1.736,0.038,236040.86,0,0.07,0.732,0.732,0.255,0.357,0.12,0.007,0.009,-0,0,0,0,0,0.003,0.002,34.4,9.294,20.15,0.014,1.975,14.364,1001.771,340.003,0.048,0.098
5.056,98.082,3.986,-9.793,10.997,9.796,40.436,0.006,40.436,0.009,10.249,0.217,28.61,-80.6,9.792,1.29,0,16.057,0.002,334.036,11,0.001,0,202.201,143.647,1.702,0.038,232358.734,0,0.068,0.733,0.736,0.256,0.357,0.12,0.258,0.436,0,0,0,0,0,0.004,0.002,34.4,9.294,19.413,0.014,1.941,14.362,1001.747,340.003,0.05,0.098
5.106,98.269,3.498,-9.718,10.818,9.722,40.948,0.007,40.948,0.009,10.237,0.244,28.61,-80.6,9.792,2.61,-0,22.114,-0,334.036,11,0.001,0,201.047,143.647,1.669,0.038,232141.181,0,0.069,0.733,0.747,0.256,0.357,0.12,0.533,0.882,-0,0,0,0,0,0.008,0.002,34.4,9.294,18.475,0.014,2.089,14.361,1001.725,340.002,0.05,0.098
5.131,98.354,3.253,-9.694,10.736,9.697,41.207,0.007,41.207,0.009,10.231,0.248,28.61,-80.6,9.792,3.037,-0,26.397,0.001,334.036,11,0.001,0,200.686,143.647,1.658,0.037,230359.8,0,0.069,0.733,0.752,0.257,0.357,0.12,0.625,1.024,-0,0,0,0,0,0.012,0.002,34.4,9.294,17.864,0.014,2.061,14.361,1001.715,340.001,0.025,0.098
5.154,98.424,3.038,-9.677,10.667,9.68,41.434,0.007,41.434,0.009,10.225,0.25,28.61,-80.6,9.792,3.325,-0,30.556,0.003,334.036,11,0.001,0,200.445,143.647,1.651,0.037,229034.636,0,0.068,0.733,0.755,0.257,0.356,0.12,0.687,1.118,0,0,0,0,0,0.016,0.002,34.4,9.294,17.231,0.014,2.046,14.36,1001.706,340.001,0.022,0.098
5.174,98.485,2.839,-9.661,10.607,9.664,41.645,0.007,41.645,0.009,10.22,0.253,28.61,-80.6,9.792,3.564,-0,34.7,0.004,334.036,11,0.001,0,200.246,143.647,1.645,0.037,228744.784,0,0.068,0.734,0.758,0.257,0.356,0.12,0.739,1.195,-0,0,0,0,0,0.021,0.002,34.4,9.294,16.559,0.014,2.082,14.36,1001.699,340.001,0.021,0.099
5.193,98.538,2.653,-9.65,10.554,9.653,41.842,0.007,41.842,0.009,10.215,0.253,28.61,-80.6,9.792,3.71,-0,38.778,0.003,334.036,11,0.001,0,200.126,143.647,1.642,0.037,228526.102,0,0.068,0.734,0.76,0.257,0.356,0.12,0.771,1.239,-0,0,0,0,0,0.026,0.002,34.4,9.294,15.85,0.014,2.117,14.36,1001.693,340.001,0.019,0.099
5.212,98.586,2.473,-9.646,10.506,9.649,42.033,0.007,42.033,0.009,10.211,0.25,28.61,-80.6,9.792,3.745,-0,42.798,0.003,334.036,11,0.001,0,200.098,143.647,1.641,0.037,227738.317,0,0.068,0.734,0.761,0.257,0.356,0.12,0.778,1.245,0,0,0,0,0,0.032,0.002,34.4,9.294,15.088,0.014,2.114,14.359,1001.688,340.001,0.019,0.099
5.231,98.63,2.292,-9.646,10.46,9.649,42.223,0.007,42.223,0.009,10.206,0.245,28.61,-80.6,9.792,3.694,-0,46.742,0.004,334.036,11,0.001,0,200.139,143.647,1.642,0.037,226657.397,0,0.067,0.734,0.761,0.257,0.356,0.12,0.767,1.222,-0,0,0,0,0,0.038,0.002,34.4,9.294,14.25,0.014,2.093,14.359,1001.682,340,0.019,0.099
5.25,98.673,2.106,-9.65,10.417,9.653,42.42,0.007,42.42,0.01,10.201,0.238,28.61,-80.6,9.792,3.575,-0,50.651,0.005,334.036,11,0.001,0,200.237,143.647,1.645,0.037,225599.267,0,0.066,0.734,0.759,0.258,0.356,0.12,0.741,1.173,-0,0,0,0,0,0.046,0.002,34.4,9.294,13.313,0.014,2.072,14.359,1001.677,340,0.019,0.099
5.27,98.713,1.911,-9.653,10.374,9.656,42.626,0.007,42.626,0.01,10.197,0.234,28.61,-80.6,9.792,3.43,-0,54.565,0.005,334.036,11,0.001,0,200.357,143.647,1.649,0.037,225847.7,0,0.066,0.734,0.757,0.258,0.356,0.12,0.71,1.117,0,0,0,0,0,0.053,0.002,34.4,9.294,12.248,0.014,2.122,14.358,1001.673,340,0.02,0.099
5.292,98.752,1.706,-9.661,10.334,9.664,42.842,0.007,42.842,0.01,10.192,0.228,28.61,-80.6,9.792,3.194,-0,58.418,0.006,334.036,11,0.001,0,200.554,143.647,1.654,0.037,226172.166,0,0.066,0.734,0.754,0.258,0.356,0.12,0.658,1.029,-0,0,0,0,0,0.06,0.002,34.4,9.294,11.049,0.014,2.175,14.358,1001.668,340,0.021,0.1
5.314,98.788,1.484,-9.677,10.294,9.679,43.076,0.007,43.076,0.01,10.187,0.219,28.61,-80.6,9.792,2.82,-0,62.173,0.007,334.036,11,0.001,0,200.868,143.647,1.663,0.037,225649.794,0,0.066,0.734,0.75,0.258,0.356,0.12,0.578,0.893,-0,0,0,0,0,0.069,0.001,34.4,9.294,9.665,0.014,2.18,14.358,1001.664,340,0.023,0.1
5.341,98.824,1.227,-9.701,10.255,9.703,43.347,0.007,43.347,0.01,10.181,0.208,28.61,-80.6,9.792,2.282,-0,65.722,0.009,334.036,11,0.001,0,201.329,143.647,1.677,0.036,224495.154,0,0.065,0.734,0.745,0.258,0.356,0.12,0.464,0.7,0,0,0,0,0,0.078,0.001,34.4,9.294,7.963,0.014,2.15,14.358,1001.66,340,0.027,0.1
5.375,98.861,0.894,-9.735,10.213,9.737,43.696,0.007,43.696,0.01,10.174,0.197,28.61,-80.6,9.792,1.499,-0,68.917,0.024,334.036,11,0.001,0,202.015,143.647,1.697,0.036,223469.306,0,0.063,0.735,0.739,0.258,0.356,0.12,0.301,0.425,-0,0,0,0,0,0.086,0.001,34.4,9.294,5.651,0.014,2.129,14.357,1001.655,339.999,0.034,0.1
5.419,98.89,0.469,-9.781,10.176,9.782,44.138,0.008,44.138,0.01,10.166,0.188,28.61,-80.6,9.792,0.421,0,70.608,0.084,334.036,11,0.001,0,202.99,143.647,1.725,0.036,222259.053,0,0.062,0.735,0.735,0.259,0.356,0.12,0.083,0.052,-0,0,0,0,0,0.091,0.001,34.4,9.294,2.604,0.015,2.094,14.357,1001.652,339.999,0.044,0.1
5.461,98.901,0.053,-9.823,10.158,9.825,44.57,0.008,44.57,0.01,10.158,0.186,28.61,-80.6,9.792,0.625,0,-69.732,0.063,334.036,11,0.001,0,202.803,143.647,1.72,0.036,221532.581,0,0.062,0.735,0.736,0.259,0.356,0.12,0.124,0.302,-0,0,0,0,0,-0.09,0.001,34.4,9.294,-0.385,0.015,2.07,14.357,1001.651,339.999,0.042,0.101
5.504,98.895,-0.37,-9.863,10.156,9.865,45.006,0.008,45.006,0.01,10.15,0.193,28.61,-80.6,9.792,1.585,-0,-66.463,0.021,334.036,11,0.001,0,201.939,143.647,1.695,0.036,222393.291,0,0.063,0.735,0.74,0.259,0.356,0.12,0.319,0.621,0,0,0,0,0,-0.081,0.001,34.4,9.294,-3.322,0.015,2.121,14.357,1001.651,339.999,0.043,0.101
5.543,98.872,-0.757,-9.89,10.17,9.892,45.403,0.008,45.403,0.01,10.142,0.199,28.61,-80.6,9.792,2.279,-0,-61.734,0.019,334.036,11,0.001,0,201.331,143.647,1.677,0.036,221448.843,0,0.063,0.735,0.746,0.259,0.356,0.12,0.463,0.847,0,0,0,0,0,-0.07,0.001,34.4,9.294,-5.835,0.015,2.058,14.357,1001.654,339.999,0.039,0.101
5.572,98.846,-1.044,-9.907,10.19,9.909,45.697,0.008,45.697,0.01,10.136,0.208,28.61,-80.6,9.792,2.686,-0,-57.41,0.013,334.036,11,0.001,0,200.983,143.647,1.667,0.036,222521.708,0,0.064,0.735,0.749,0.259,0.356,0.12,0.549,0.976,-0,0,0,0,0,-0.06,0.001,34.4,9.294,-7.563,0.015,2.102,14.357,1001.657,340,0.029,0.101
5.597,98.817,-1.291,-9.917,10.213,9.92,45.951,0.008,45.951,0.01,10.131,0.216,28.61,-80.6,9.792,2.946,-0,-53.203,0.009,334.036,11,0.001,0,200.762,143.647,1.66,0.036,223945.057,0,0.065,0.734,0.752,0.258,0.356,0.12,0.605,1.056,-0,0,0,0,0,-0.051,0.001,34.4,9.294,-8.944,0.016,2.163,14.358,1001.66,340,0.025,0.101
5.62,98.785,-1.518,-9.917,10.239,9.919,46.182,0.008,46.182,0.01,10.126,0.218,28.61,-80.6,9.792,3.034,-0,-49.147,0.006,334.036,11,0.001,0,200.687,143.647,1.658,0.036,223176.346,0,0.064,0.735,0.753,0.258,0.356,0.12,0.624,1.079,-0,0,0,0,0,-0.044,0.001,34.4,9.294,-10.112,0.016,2.099,14.358,1001.664,340,0.023,0.102
5.643,98.749,-1.741,-9.911,10.27,9.913,46.409,0.008,46.409,0.01,10.121,0.218,28.61,-80.6,9.792,3.014,-0,-45.18,0.006,334.036,11,0.001,0,200.705,143.647,1.659,0.036,222228.67,0,0.064,0.735,0.753,0.259,0.356,0.12,0.62,1.066,-0,0,0,0,0,-0.037,0.001,34.4,9.294,-11.172,0.016,2.022,14.358,1001.668,340,0.022,0.102
5.666,98.706,-1.968,-9.901,10.306,9.904,46.642,0.008,46.642,0.01,10.116,0.218,28.61,-80.6,9.792,2.914,0,-41.265,0.005,334.036,11,0.001,0,200.788,143.647,1.661,0.036,221825.638,0,0.064,0.735,0.752,0.259,0.356,0.12,0.598,1.025,0,0,0,0,0,-0.031,0.001,34.4,9.294,-12.164,0.016,1.969,14.358,1001.673,340,0.023,0.102
5.69,98.656,-2.205,-9.888,10.348,9.89,46.884,0.008,46.884,0.01,10.111,0.216,28.61,-80.6,9.792,2.725,-0,-37.394,0.007,334.036,11,0.001,0,200.949,143.647,1.666,0.036,221722.869,0,0.063,0.735,0.75,0.259,0.356,0.12,0.558,0.955,0,0,0,0,0,-0.026,0.002,34.4,9.294,-13.105,0.016,1.928,14.359,1001.679,340,0.024,0.102
5.715,98.596,-2.459,-9.873,10.4,9.876,47.144,0.009,47.144,0.01,10.105,0.217,28.61,-80.6,9.792,2.494,0,-33.589,0.003,334.036,11,0.001,0,201.146,143.647,1.671,0.036,223032.556,0,0.064,0.735,0.747,0.258,0.356,0.12,0.509,0.871,0,0,0,0,0,-0.021,0.002,34.4,9.294,-14.017,0.016,1.958,14.359,1001.686,340.001,0.026,0.102
5.743,98.524,-2.734,-9.857,10.463,9.859,47.425,0.009,47.425,0.01,10.099,0.218,28.61,-80.6,9.792,2.21,-0,-29.761,0.001,334.036,11,0.001,0,201.391,143.647,1.679,0.037,225512.923,0,0.065,0.734,0.744,0.258,0.356,0.12,0.449,0.77,0,0,0,0,0,-0.016,0.002,34.4,9.294,-14.898,0.017,2.045,14.36,1001.695,340.001,0.028,0.103
5.774,98.434,-3.038,-9.83,10.54,9.832,47.737,0.009,47.737,0.011,10.092,0.215,28.61,-80.6,9.792,1.748,-0,-26.123,-0.002,334.036,11,0.001,0,201.794,143.647,1.69,0.037,227345.026,0,0.066,0.734,0.74,0.257,0.356,0.12,0.353,0.608,0,0,0,0,0,-0.012,0.002,34.4,9.294,-15.759,0.017,2.083,14.36,1001.705,340.001,0.031,0.103
5.813,98.31,-3.416,-9.789,10.647,9.791,48.126,0.009,48.126,0.011,10.084,0.206,28.61,-80.6,9.792,1.027,-0,-22.894,-0.001,334.036,11,0.001,0,202.438,143.647,1.709,0.037,229076.106,0,0.066,0.733,0.736,0.257,0.356,0.12,0.205,0.359,0,0,0,0,0,-0.009,0.002,34.4,9.294,-16.696,0.017,2.09,14.361,1001.72,340.002,0.038,0.103
5.863,98.127,-3.904,-9.727,10.804,9.729,48.63,0.009,48.63,0.011,10.074,0.188,28.61,-80.6,9.792,0.101,-0,21.43,-0.012,334.036,11,0.001,0,203.288,143.647,1.734,0.037,230090.544,0,0.067,0.733,0.733,0.257,0.357,0.12,0.02,0.027,0,0,0,0,0,0.008,0.002,34.4,9.294,-17.789,0.017,2.011,14.362,1001.741,340.002,0.05,0.103
5.913,97.92,-4.389,-9.664,10.981,9.665,49.133,0.009,49.133,0.011,10.066,0.168,28.61,-80.599,9.792,1.234,0,23.536,0.005,334.036,11,0.001,0,202.251,143.647,1.704,0.037,230839.34,0,0.067,0.733,0.736,0.256,0.357,0.12,0.247,0.411,0,0,0,0,0,0.009,0.002,34.4,9.294,-18.897,0.017,1.896,14.364,1001.766,340.003,0.05,0.103
5.963,97.688,-4.871,-9.619,11.175,9.62,49.636,0.009,49.636,0.011,10.057,0.159,28.61,-80.599,9.792,1.892,-0,28.219,0.007,334.036,11,0.001,0,201.668,143.647,1.687,0.038,234695.629,0,0.07,0.732,0.74,0.255,0.357,0.12,0.382,0.632,-0,0,0,0,0,0.013,0.002,34.4,9.294,-20.182,0.017,1.946,14.365,1001.793,340.004,0.05,0.104
5.997,97.515,-5.202,-9.595,11.318,9.596,49.983,0.01,49.983,0.011,10.052,0.152,28.61,-80.599,9.792,2.2,-0,32.628,0.009,334.036,11,0.001,0,201.4,143.647,1.679,0.038,236990.671,0,0.072,0.732,0.742,0.255,0.357,0.12,0.447,0.733,-0,0,0,0,0,0.017,0.002,34.4,9.294,-21.232,0.017,1.949,14.366,1001.813,340.005,0.035,0.104
6.026,97.358,-5.483,-9.582,11.446,9.583,50.278,0.01,50.278,0.011,10.048,0.148,28.61,-80.599,9.792,2.335,-0,36.796,0.01,334.036,11,0.001,0,201.284,143.647,1.675,0.039,238786.38,0,0.073,0.732,0.743,0.255,0.357,0.12,0.475,0.775,0,0,0,0,0,0.021,0.002,34.4,9.294,-22.248,0.017,1.937,14.367,1001.832,340.005,0.029,0.104
6.054,97.205,-5.745,-9.577,11.57,9.578,50.552,0.01,50.552,0.011,10.044,0.147,28.61,-80.599,9.792,2.306,-0,40.83,0.009,334.036,11,0.001,0,201.309,143.647,1.676,0.039,240756.381,0,0.074,0.732,0.743,0.255,0.357,0.12,0.469,0.76,-0,0,0,0,0,0.026,0.002,34.4,9.294,-23.31,0.017,1.938,14.368,1001.85,340.006,0.027,0.104
6.081,97.043,-6.007,-9.587,11.7,9.588,50.827,0.01,50.827,0.011,10.039,0.155,28.61,-80.599,9.792,1.981,-0,44.594,0.011,334.036,11,0.001,0,201.591,143.647,1.684,0.04,244270.297,0,0.076,0.733,0.741,0.255,0.358,0.12,0.401,0.646,0,0,0,0,0,0.03,0.002,34.4,9.294,-24.482,0.017,2.03,14.369,1001.868,340.007,0.027,0.105
6.113,96.85,-6.309,-9.603,11.853,9.604,51.142,0.01,51.142,0.011,10.034,0.165,28.61,-80.599,9.792,1.557,-0,48.108,0.014,334.036,11,0.001,0,201.964,143.647,1.695,0.04,247590.903,0,0.078,0.733,0.738,0.255,0.358,0.12,0.313,0.497,-0,0,0,0,0,0.034,0.002,34.4,9.294,-25.94,0.017,2.087,14.37,1001.891,340.007,0.031,0.105
6.152,96.592,-6.69,-9.624,12.055,9.625,51.541,0.01,51.541,0.011,10.028,0.178,28.61,-80.599,9.792,1.029,0,51.448,0.025,334.036,11,0.001,0,202.437,143.647,1.709,0.041,250452.936,0,0.079,0.733,0.735,0.255,0.358,0.12,0.205,0.312,0,0,0,0,0,0.038,0.002,34.4,9.294,-27.924,0.017,2.068,14.372,1001.921,340.008,0.04,0.105
6.202,96.245,-7.172,-9.655,12.321,9.658,52.042,0.01,52.042,0.011,10.018,0.2,28.61,-80.599,9.792,0.252,-0,53.348,0.113,334.036,11,0.001,0,203.148,143.647,1.73,0.041,253818.959,0,0.081,0.733,0.733,0.255,0.358,0.12,0.05,0.046,0,0,0,0,0,0.04,0.002,34.4,9.294,-30.557,0.017,2.014,14.374,1001.962,340.01,0.05,0.105
6.252,95.875,-7.656,-9.702,12.6,9.705,52.543,0.011,52.543,0.011,10.007,0.243,28.61,-80.599,9.792,0.832,-0,-51.804,0.029,334.036,11,0.001,0,202.615,143.647,1.714,0.042,259249.574,0,0.085,0.734,0.735,0.255,0.359,0.12,0.166,0.32,-0,0,0,0,0,-0.036,0.002,34.4,9.294,-33.204,0.018,2.079,14.377,1002.006,340.011,0.05,0.106
6.302,95.48,-8.143,-9.737,12.891,9.741,53.043,0.011,53.043,0.012,9.994,0.285,28.61,-80.599,9.792,1.678,0,-46.485,0.004,334.036,11,0.001,0,201.858,143.647,1.692,0.043,264013.127,0,0.089,0.734,0.74,0.255,0.359,0.12,0.338,0.6,0,0,0,0,0,-0.028,0.002,34.4,9.294,-35.674,0.018,2.088,14.379,1002.052,340.013,0.05,0.106
6.331,95.243,-8.421,-9.742,13.062,9.747,53.328,0.011,53.328,0.012,9.986,0.298,28.61,-80.599,9.792,1.893,-0,-42.206,0.01,334.036,11,0.001,0,201.67,143.647,1.687,0.043,265736.569,0,0.09,0.734,0.742,0.255,0.359,0.12,0.383,0.669,-0,0,0,0,0,-0.023,0.002,34.4,9.294,-36.942,0.018,2.02,14.381,1002.08,340.014,0.029,0.106
6.356,95.024,-8.67,-9.744,13.218,9.749,53.584,0.011,53.584,0.012,9.978,0.308,28.61,-80.599,9.792,2.024,-0,-38.092,0.004,334.036,11,0.001,0,201.555,143.647,1.683,0.043,267667.434,0,0.091,0.734,0.743,0.255,0.359,0.12,0.41,0.709,-0,0,0,0,0,-0.018,0.002,34.4,9.294,-37.969,0.019,1.98,14.382,1002.105,340.015,0.026,0.106
6.38,94.815,-8.902,-9.748,13.366,9.753,53.821,0.011,53.821,0.012,9.97,0.322,28.61,-80.599,9.792,2.192,-0,-33.868,0.003,334.036,11,0.001,0,201.409,143.647,1.679,0.044,270375.02,0,0.093,0.734,0.744,0.255,0.359,0.12,0.445,0.762,0,0,0,0,0,-0.014,0.002,34.4,9.294,-38.825,0.019,2.003,14.384,1002.13,340.015,0.024,0.106
6.402,94.62,-9.113,-9.747,13.503,9.752,54.037,0.011,54.037,0.012,9.963,0.33,28.61,-80.599,9.792,2.248,-0,-29.756,-0.001,334.036,11,0.001,0,201.361,143.647,1.678,0.044,272756.299,0,0.095,0.735,0.745,0.255,0.359,0.12,0.457,0.777,0,0,0,0,0,-0.011,0.002,34.4,9.294,-39.515,0.019,2.015,14.385,1002.153,340.016,0.022,0.107
6.423,94.428,-9.317,-9.731,13.636,9.736,54.245,0.011,54.245,0.012,9.956,0.321,28.61,-80.599,9.792,2.043,-0,-25.925,-0.001,334.036,11,0.001,0,201.539,143.647,1.683,0.044,273929.257,0,0.096,0.735,0.743,0.255,0.36,0.12,0.414,0.705,-0,0,0,0,0,-0.008,0.002,34.4,9.294,-40.095,0.019,1.946,14.386,1002.175,340.017,0.021,0.107
6.446,94.212,-9.539,-9.709,13.783,9.714,54.473,0.011,54.473,0.012,9.949,0.307,28.61,-80.599,9.792,1.741,-0,-22.199,-0.003,334.036,11,0.001,0,201.804,143.647,1.691,0.045,275270.845,0,0.096,0.735,0.741,0.255,0.36,0.12,0.351,0.6,-0,0,0,0,0,-0.006,0.002,34.4,9.294,-40.644,0.02,1.871,14.388,1002.2,340.018,0.023,0.107
6.472,93.955,-9.797,-9.692,13.958,9.696,54.738,0.011,54.738,0.012,9.941,0.302,28.61,-80.599,9.792,1.537,-0,-18.436,-0.002,334.036,11,0.001,0,201.984,143.647,1.696,0.045,278282.743,0,0.098,0.735,0.74,0.255,0.36,0.12,0.309,0.528,-0,0,0,0,0,-0.004,0.002,34.4,9.294,-41.183,0.02,1.882,14.389,1002.231,340.019,0.027,0.107
